OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
daa6e7690dd8c544d509b643b122f917,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Holdemania, s__Unassaigned
128000c6772cb8e388e7d93205a1bc22,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Dielma, s__Unassaigned
43cd7316071c4121768c2918c72fc3e8,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__[Eubacterium]_coprostanoligenes_group, g__[Eubacterium]_coprostanoligenes_group, s__uncultured_bacterium
991939ee78d521d7e81a1b1ca0d5d593,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
79030f9c3947f7ccc6912a851d88f50b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Anaerotruncus, s__uncultured_bacterium
85e30d09187bb7b6edbd5b344bf985e6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
d0a641c0e30d3c2f5b1e191958edb292,d__Bacteria, p__Firmicutes, c__Clostridia, o__Christensenellales, f__Christensenellaceae, g__Christensenellaceae_R-7_group, s__Unassaigned
9e1b2d505887fbe8b42d3a60705da434,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
b66e01d3975c4ef9c2a616e976a12bb1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Intestinimonas, s__Unassaigned
47082eb92759c2179725fe69f11672c5,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Variovorax, s__Unassaigned
30f7a9819d58e8c66856a6cda286a9f1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
65f1d29871c8da3b9207a0baeea0f9af,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
4d0d77bc33b95d788176362a73be6de1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Oscillibacter, s__Unassaigned
fda2c882a659c6f3c70970e6ac06b7da,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Parabacteroides_faecis
9f85c932d39ddb56e39270932eeb7210,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
ded7606e2b557e95870c254bd90c3130,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
b3b85712c00d0750ff579836e3c8da87,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Oxalobacter, s__Oxalobacter_formigenes
e45f08fadf53807334e13d5bd6e9c5c9,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__NK4A214_group, s__Unassaigned
5e24a5fd0b3d19bdbdacf383799d558f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Monoglobales, f__Monoglobaceae, g__Monoglobus, s__Unassaigned
e8053dea576819ffb32013b2d8eaed8b,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Unassigned, s__Unassaigned
a6d38d68ef15ef6a463d78403b85e7e2,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
b95257b4691a9701bcfc952c1ac76175,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__uncultured_bacterium
5c78df2dd11b971267cd317014f5d692,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__uncultured_bacterium
b231a224b2c0a705ac12229d9a940506,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__[Eubacterium]_brachy_group, s__Unassaigned
da91dca9400c1074c8b3aaad02179172,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
0db21076d3d2b935599d211da69f6773,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
54402d43b1a102231d500b27b0dcf5fe,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
c55b9aa438ccd2f255a068425de5238d,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
f9fc7a54d52b59a8c803082450b051cc,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Uncultured, s__Unassaigned
1862c110740053501d1a2f9cb509e156,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__unidentified
01993aba463e74b6c31b2cebdc8f5ff1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
cfccf831df0afe8caa3d3e6b6e889952,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Gastranaerophilales, f__Gastranaerophilales, g__Gastranaerophilales, s__uncultured_bacterium
81d84a7cab1e413cdab49e05dc6da3e1,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Yersiniaceae, g__Serratia, s__Unassaigned
01353923e2e6219198b8d092099e0d9f,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Carnobacterium, s__Carnobacterium_maltaromaticum
eeccae1313745f36aa88456273545e03,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Odoribacter_sp.
901e4690ae06c9889387df9702ac52a6,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_sartorii
df041c06789749b3c8eebae4dcec0650,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
6ac278c0d9b205a362449463a1bdfff8,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia, f__Hungateiclostridiaceae, g__Unassigned, s__Unassaigned
0f7d915b3799a3ff400c85690cc3ebdd,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Rikenella, s__Rikenella_microfusus
eb7b29a2f748c61f1a0d50fc684ddf5d,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Faecalitalea, s__uncultured_bacterium
d0da393b2446c4759ffd80210c1109a1,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
2aac05de665bc36308abaa0612eccbb0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Unassigned, s__Unassaigned
279f2a8ebfe3f20e867b46f19e198d5a,d__Bacteria, p__Campilobacterota, c__Campylobacteria, o__Campylobacterales, f__Helicobacteraceae, g__Helicobacter, s__Unassaigned
7f9dc78737f02ec14d5878647a9caa37,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
87ab0a255949aabbe1a49f8578b991d1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__[Eubacterium]_nodatum_group, s__unidentified
b36678b883975c24b429d01961572d0b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
931b95c7ec8076f15d2647ce159fce8f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
d91520419b7edb2c4cacea3929787901,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
8431ce797c88c8ae073512bf2145e2ae,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
02f7a1e1f9e36c93ee6d78dde2840444,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
d1316b26e5350da36e6456499ecdfe18,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Micrococcaceae, g__Unassigned, s__Unassaigned
d7f396ecd372fbbf69cf10034520eb99,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__uncultured_bacterium
8d6a38a97a6a33d97302a6ab3404a70e,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
cd42c24f008fcca14814c583182211e4,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_sartorii
68345111fc9a4e190916949d9f2e7a1a,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
9acd8a4948892cf90087db3f6ffd2620,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_sartorii
9a388672ef0064ac708688aca403fab6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
244107d6482aeb20bd564cf2c0b31881,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
73d5247ebd5628adcd903559c9c5cf01,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Unassaigned
7b11b3e6df0c3464eb20136d4d27239d,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
99a93cb5bb17106e32c49b9979125cea,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
f68a0b16906d90559cfd5493f8e07247,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
2364000784a57f89cf0fe95d0e20e902,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__NK4A214_group, s__uncultured_Firmicutes
d149cc7b3ca9038d01a812854811fd38,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Incertae_Sedis, s__Unassaigned
eb74d6c3164df5c483c6f47bf261da98,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
f56016477bf572b91b829a748c2f78db,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__gut_metagenome
0ca26ab8479e83811bbe36b7969e2823,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptococcales, f__Peptococcaceae, g__Peptococcus, s__uncultured_organism
2f8bc825ba3e38a519a853a3ac991f1c,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__gut_metagenome
ce272b2de05042945d7cba8e14de0f93,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
d13e9a87b06284e228912debbabd090f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Butyricicoccaceae, g__Butyricicoccus, s__uncultured_bacterium
664f869e28a3949cfd39d4e3f992b26c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__Unassaigned
2032f3b9969ddbbe5d4d4df80f70efe1,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__Unassaigned
e17039f15337254bd2763b00f659fc3e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
a3b737b79c3991c9af98ba90e08bf899,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Akkermansiaceae, g__Akkermansia, s__Akkermansia_glycaniphila
d3d16ce609ab2b1c1d64bbc4b80b9260,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas, s__Unassaigned
9ef82f0df184e6eb00dc0249676798a3,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
9f7bea924e8fd700cdb20a545897bc69,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__unidentified
f0a134d3b512c8bf5408898edc18fdec,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
ca79235f01779b9d67ec222459bccff0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Sedimentibacteraceae, g__Sedimentibacter, s__Sedimentibacter_hongkongensis
b618ac816b8cb59acf85abc17c6530d6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
cbe3d19a7c83208ee75de8048464c4cc,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
01edd53eeb2aab1dcd71b4f1f55d05a4,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_bacterium
6f4a502cae1a1e4a44302eedd69b6a1b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__Unassaigned
7cc503ed6db8361c2e14b0f299a58df7,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
18a3598897223642e092cf1a3b0f9b60,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
5fae701def594df66f61c4fa30f25f27,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Faecalitalea, s__uncultured_bacterium
dd885291b20519f2f2d1ec3dbc77b1b9,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
ba1dc6928a6d34d1a5dba7e161ba26ac,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
218911355588324a12681a40710391cf,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
657ba8c0449727b2c7eb3c9328cbfa03,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Oscillibacter, s__uncultured_bacterium
ad527676fd8412e9a8c6c92496f086e6,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__Unassaigned
f04b3989df92c5eaa5cc3184c86d82f0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
31454e9c2fa765c6f79d00856ae7412e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
66d16aa90855eb8eeebbe8ed1a13e2f0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__dgA-11_gut_group, s__uncultured_bacterium
6ec61c91bcb7a218d456e940ad0d92eb,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
6695396f5461c2a81ff54ee3d076e648,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__Clostridiaceae_bacterium
7a0064ba5ceca7eed2a45cd79876f5d2,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Unassigned, s__Unassaigned
b35d42fb642012eda63f9b90405cd3ef,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__[Eubacterium]_brachy_group, s__uncultured_Eubacteriaceae
1fbf9d823ddaf472cbe57190a6a9b724,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
265535fb176f8b386c6500dcf21a517f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
e4357a3c7febf83be19c07dda25a30c5,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
19403bde777b6a4f7864e1d1e27a3659,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
f7a4188d27dbb3091105dab5f6e36805,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
ab76a267c168a4e6a2ea5f8a1a51db94,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
0fcce44f10a956f9e8ae4548ad43457d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_vadinBB60_group, f__Clostridia_vadinBB60_group, g__Clostridia_vadinBB60_group, s__uncultured_bacterium
356a8bad3a1d78e0a3fad5080dd53210,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__Lactobacillus_kunkeei
115cb0d9c309cca73c79f1088c3c1b49,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Candidatus_Soleaferrea, s__Ruminococcaceae_bacterium
63ed7a8d51c2505f021760566595b2b6,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
0238fc3beadf1d5961f202a1b85efdad,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_Bacteroidales
3d3f9a74410a867646ad1b3a1a219a05,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Paludicola, s__Unassaigned
130a31205579d259d631095695b06184,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_salyersiae
4ae088db98475096e0ebe5c5f7db5882,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
8be2022ff505ceeb7bd66c5a32f3a7d1,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_finegoldii
22d7184cd858530b22b309452b109b29,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__dgA-11_gut_group, s__uncultured_bacterium
890a8172ccc3133f6e6e7e03e4f4bb8b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Tyzzerella, s__Unassaigned
673379cd9d82317b181de0b060da4477,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Lactococcus, s__Lactococcus_garvieae
7c7759fb6f3d6164154892b478635642,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
e69b29548d664376aa6d8855317d2833,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Unassaigned, g__Unassigned, s__Unassaigned
3f4bf3e830d6b3af189d11c132ac74ed,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
0514eeb24e15d56c2e424b0cb54baeb0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
98fe1bdec256f6dd8c7f7ef9bc3056fb,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Alteromonadaceae, g__Rheinheimera, s__Unassaigned
8fa7e6d4781a65501c2d398a96cfa3c4,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
90b11c97304d95d4027fc83971659d54,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
d81283ccb526863e6be5f283c528b928,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
7e2e78a9729f2b4c1c14a3ae0ba02c90,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
b018b81cc161f654d018e7dc9d5b013f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
bca80c84a9c963662df8997fdedb23ce,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Gastranaerophilales, f__Gastranaerophilales, g__Gastranaerophilales, s__Unassaigned
1ab6122e5a25db3427342a3913c4d165,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
5497318e515a8c328a68f95975d9c7d4,d__Bacteria, p__Firmicutes, c__Bacilli, o__Staphylococcales, f__Staphylococcaceae, g__Staphylococcus, s__Unassaigned
fb9f91c230127e162b75c70cf024be3f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
15e39d0978a2324ae868fa4fc0886b95,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
766ce8e61917254b65b9bd0080a454fb,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
7e5e3b94e9969d40a06252d41ebfd020,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Selenomonadaceae, g__Unassigned, s__Unassaigned
69dd513738245267a58eff2c5e1a5026,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__uncultured_bacterium
fe8d095088b94fe96467430c4b3c62c6,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
d18ab172a643d749108718c232dfdabf,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Erwiniaceae, g__Rosenbergiella, s__Unassaigned
8fc43367957d2559e77ba931c3f951a0,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Erysipelotrichaceae, s__uncultured_bacterium
e2e204b1acf8c7b3db94d3e1babcae8c,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
